0000950103-19-000094|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000094.txt
0000950103-19-000095|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000095.txt
0000950103-19-000096|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000096.txt
0000950103-19-000097|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000097.txt
0000950103-19-000098|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000098.txt
0000950103-19-000099|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000099.txt
0000950103-19-000100|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000100.txt
0000950103-19-000101|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000101.txt
0000950103-19-000102|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000102.txt
0000950103-19-000103|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000103.txt
0000950103-19-000105|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000105.txt
0000950103-19-000106|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000106.txt
0000950103-19-000107|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000107.txt
0001209191-19-000279|https://www.sec.gov/Archives/edgar/data/1053988/0001209191-19-000279.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/105544/0000932471-19-000006.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/105563/0000932471-19-000006.txt
0000905718-19-000002|https://www.sec.gov/Archives/edgar/data/1056087/0000905718-19-000002.txt
0001171843-19-000054|https://www.sec.gov/Archives/edgar/data/1056572/0001171843-19-000054.txt
0000878092-19-000002|https://www.sec.gov/Archives/edgar/data/1056707/0000878092-19-000002.txt
0001057352-19-000002|https://www.sec.gov/Archives/edgar/data/1057352/0001057352-19-000002.txt
0000794367-19-000002|https://www.sec.gov/Archives/edgar/data/1057777/0000794367-19-000002.txt
0001193125-19-000624|https://www.sec.gov/Archives/edgar/data/1058239/0001193125-19-000624.txt
0001058854-19-000001|https://www.sec.gov/Archives/edgar/data/1058854/0001058854-19-000001.txt
0001209191-19-000276|https://www.sec.gov/Archives/edgar/data/1059556/0001209191-19-000276.txt
0001127602-19-000363|https://www.sec.gov/Archives/edgar/data/1059610/0001127602-19-000363.txt
0001193125-19-000640|https://www.sec.gov/Archives/edgar/data/1060224/0001193125-19-000640.txt
0001209191-19-000451|https://www.sec.gov/Archives/edgar/data/1061630/0001209191-19-000451.txt
0001209191-19-000453|https://www.sec.gov/Archives/edgar/data/1061630/0001209191-19-000453.txt
0001209191-19-000454|https://www.sec.gov/Archives/edgar/data/1061630/0001209191-19-000454.txt
0001209191-19-000456|https://www.sec.gov/Archives/edgar/data/1061630/0001209191-19-000456.txt
0001209191-19-000457|https://www.sec.gov/Archives/edgar/data/1061630/0001209191-19-000457.txt
0001193125-19-000338|https://www.sec.gov/Archives/edgar/data/1062374/0001193125-19-000338.txt
0001178913-19-000008|https://www.sec.gov/Archives/edgar/data/1064411/0001178913-19-000008.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/106444/0000932471-19-000006.txt
0000106455-19-000002|https://www.sec.gov/Archives/edgar/data/106455/0000106455-19-000002.txt
0001567619-19-000031|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000031.txt
0001567619-19-000034|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000034.txt
0001567619-19-000037|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000037.txt
0001567619-19-000040|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000040.txt
0001567619-19-000042|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000042.txt
0001567619-19-000044|https://www.sec.gov/Archives/edgar/data/1065059/0001567619-19-000044.txt
0001066886-19-000001|https://www.sec.gov/Archives/edgar/data/1066886/0001066886-19-000001.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/106830/0000932471-19-000006.txt
0001209191-19-000067|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000067.txt
0001209191-19-000073|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000073.txt
0001209191-19-000079|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000079.txt
0001209191-19-000082|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000082.txt
0001209191-19-000088|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000088.txt
0001209191-19-000091|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000091.txt
0001209191-19-000094|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000094.txt
0001209191-19-000116|https://www.sec.gov/Archives/edgar/data/1068851/0001209191-19-000116.txt
0001193125-19-000637|https://www.sec.gov/Archives/edgar/data/1068963/0001193125-19-000637.txt
0001564590-19-000015|https://www.sec.gov/Archives/edgar/data/1069308/0001564590-19-000015.txt
0001050915-19-000002|https://www.sec.gov/Archives/edgar/data/1069725/0001050915-19-000002.txt
0001567619-19-000016|https://www.sec.gov/Archives/edgar/data/1070035/0001567619-19-000016.txt
0001209191-19-000136|https://www.sec.gov/Archives/edgar/data/1070154/0001209191-19-000136.txt
0001144204-19-000146|https://www.sec.gov/Archives/edgar/data/1070154/0001144204-19-000146.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/1070414/0000932471-19-000006.txt
0001615619-19-000004|https://www.sec.gov/Archives/edgar/data/1070423/0001615619-19-000004.txt
0001209191-19-000395|https://www.sec.gov/Archives/edgar/data/1070938/0001209191-19-000395.txt
0001144204-19-000125|https://www.sec.gov/Archives/edgar/data/1072627/0001144204-19-000125.txt
0001209191-19-000323|https://www.sec.gov/Archives/edgar/data/1072745/0001209191-19-000323.txt
0001206774-19-000004|https://www.sec.gov/Archives/edgar/data/1075065/0001206774-19-000004.txt
0001206774-19-000005|https://www.sec.gov/Archives/edgar/data/1075065/0001206774-19-000005.txt
0000004977-19-000005|https://www.sec.gov/Archives/edgar/data/1075275/0000004977-19-000005.txt
0001567619-19-000116|https://www.sec.gov/Archives/edgar/data/1075607/0001567619-19-000116.txt
0001567619-19-000119|https://www.sec.gov/Archives/edgar/data/1075607/0001567619-19-000119.txt
0001567619-19-000123|https://www.sec.gov/Archives/edgar/data/1075607/0001567619-19-000123.txt
0001075607-19-000002|https://www.sec.gov/Archives/edgar/data/1075607/0001075607-19-000002.txt
0001315255-19-000004|https://www.sec.gov/Archives/edgar/data/1075708/0001315255-19-000004.txt
0001654954-19-000042|https://www.sec.gov/Archives/edgar/data/1075736/0001654954-19-000042.txt
0000932471-19-000003|https://www.sec.gov/Archives/edgar/data/107606/0000932471-19-000003.txt
0000932471-19-000006|https://www.sec.gov/Archives/edgar/data/107606/0000932471-19-000006.txt
0001628280-19-000005|https://www.sec.gov/Archives/edgar/data/1076562/0001628280-19-000005.txt
0001493152-19-000036|https://www.sec.gov/Archives/edgar/data/1076682/0001493152-19-000036.txt
0001493152-19-000037|https://www.sec.gov/Archives/edgar/data/1076682/0001493152-19-000037.txt
